"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"bcc7df85660ab0f7510c4f93a1321e46","k__Fungi","p__","c__","o__","f__","g__","s__"
"bcdc2dc3e68af46b89c40f01fb4e0f8f","k__Fungi","p__","c__","o__","f__","g__","s__"
"be18f5579e77efb4265c670e474bebeb","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"beaac7281bdd7145213446b56f420914","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_penicillioides"
"beba3945f65e2cfe75e776c0b2f80fed","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Cephalothecaceae","g__Phialemonium","s__Phialemonium_globosum"
"bf891211fe541a58803b9e3ac360c86d","k__Fungi","p__","c__","o__","f__","g__","s__"
"c222114079ef764c6b99e89e8cddaa7d","k__Fungi","p__","c__","o__","f__","g__","s__"
"c294f4540e8d4e306c2c6f1890df25f5","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pezizales_fam_Incertae_sedis","g__Trichobolus","s__Trichobolus_zukalii"
"c2aaa99aa608c25aa92f976351ea906f","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Arthrobotrys","s__Arthrobotrys_sp"
"c30561e857884b93b0867c68ccf7fb84","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__","s__"
"c38ec06bfc050661e44ad098e22e64d0","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Stachybotryaceae","g__","s__"
"c4bf4d72220544badf3ba6a7c22df0dc","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Minutisphaerales","f__Minutisphaeraceae","g__Minutisphaera","s__Minutisphaera_aspera"
"c815da4d6d010325db56317fa9254ccc","k__Fungi","p__Ascomycota","c__Pezizomycotina_cls_Incertae_sedis","o__Pezizomycotina_ord_Incertae_sedis","f__Pezizomycotina_fam_Incertae_sedis","g__Tricellula","s__Tricellula_sp"
"c8c72ee447f428b43370be5fd757be82","k__Fungi","p__","c__","o__","f__","g__","s__"
"c9b433b80d1bd6ae2b1279fdcffe9596","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__Cladosporium_endophyticum"
"cb13bdb75701d57e3b245a8486a9c668","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_xenobiotica"
"cc5e5d7b8ecbf3cdcd665d3120c3d68f","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia","s__Preussia_sp"
"ccbe766fdfc39d9dba2d0049696cd1ea","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Amniculicolaceae","g__Murispora","s__Murispora_kazachstanica"
"ccc2e0ab6e3efda90576c9beaa513c63","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"cd52b42fef321e3a11d79b0c1f4d1093","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Podosporaceae","g__Cladorrhinum","s__Cladorrhinum_flexuosum"
"cf1aceeff770be878a79687c9846001b","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_dimennae"
"d0a890e5fc8b943ab25beacb6a61139d","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Kalmusia","s__Kalmusia_italica"
"d1156e893205b65c85d99f60d4e35946","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Neocosmospora","s__Neocosmospora_rubicola"
"d136d1dc13c6c11a058ac5b641c1e8e1","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariaceae","g__Entoleuca","s__Entoleuca_mammata"
"d24d2ea82d1f25c5d3fc765145f2f8de","k__Fungi","p__","c__","o__","f__","g__","s__"
"d2d59577d126e826e9e4471d91d9b2ff","k__Fungi","p__Basidiomycota","c__Moniliellomycetes","o__Moniliellales","f__Moniliellaceae","g__Moniliella","s__Moniliella_sp"
"d50b000b14ffd274145e8848b17abc90","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"d5e536b0b2268acb9e47d69d4d2ec925","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Amylocorticiales","f__Amylocorticiaceae","g__Amyloxenasma","s__Amyloxenasma_allantosporum"
"d69ba81032b0f951ae85ba032ec0a4b0","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariomycetes_ord_Incertae_sedis","f__Sordariomycetes_fam_Incertae_sedis","g__Lentomitella","s__Lentomitella_sp"
"d6a07be21897eb5b268b930b62cc1781","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Stachybotryaceae","g__Stachybotrys","s__"
"d711cbdd2ff350d1dc545d864bc18baf","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"d852854cf7d74ce7587acad658320582","k__Fungi","p__","c__","o__","f__","g__","s__"
"d858a3b1627f6201d566712b8e55586d","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Pseudeurotiaceae","g__Pseudeurotium","s__Pseudeurotium_sp"
"d882efb7d57a092e0270e4cf7f452c53","k__Fungi","p__","c__","o__","f__","g__","s__"
"d9d659bdfa242597e2a5b02ece2dc8ba","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Teloschistales","f__Teloschistaceae","g__","s__"
"da0152808336365281670ad365cd19db","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__Taphrina_confusa"
"dbb8105960ed541473dcf868ca23313b","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Toxicocladosporium","s__"
"dc2cdd956cb8819b3946a7cbddb14868","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Lasiosphaeriaceae","g__Schizothecium","s__Schizothecium_sp"
"dde3063d66e52f7bd86a9fa4da39a27f","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Debaryomycetaceae","g__Yamadazyma","s__Yamadazyma_mexicana"
"dea7c821ab5597b194b893c200853eb7","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__Neosetophoma_xingrensis"
"def1e424f6a4414fa0688e67b0499f2d","k__Fungi","p__","c__","o__","f__","g__","s__"
"e086d786c4fbef95da546b34770b93d8","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"e09e65a7289f3cb79b48b37a73e5c4ed","k__Fungi","p__","c__","o__","f__","g__","s__"
"e1555235175565ec4f48e8bb846c1f67","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Hyaloscyphaceae","g__Clathrosphaerina","s__Clathrosphaerina_zalewskii"
"e31abbf8221a0499cae84b2d75152c1e","k__Fungi","p__","c__","o__","f__","g__","s__"
"e3d28045b297aa014433c4afe7b803ab","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"e44d3c80a5df8aecde1175b267f5e1d4","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__","g__","s__"
"e5962caf75c77adb83b4162a02bf1029","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Coniochaetales","f__Coniochaetaceae","g__Coniochaeta","s__"
"e705d3bf661ecc958cc47cc3a556995e","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__"
"e72cf9901aa649292a0a1ba858e57700","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lindgomycetaceae","g__Hongkongmyces","s__Hongkongmyces_pedis"
"e86b3a3bf9dee04b24142a8fdd342a2c","k__Fungi","p__","c__","o__","f__","g__","s__"
"e999f74c672a339cf1f4c57267ffd5a8","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"eaa0b6aeec0f2b7eaf0b2c40547a5076","k__Fungi","p__","c__","o__","f__","g__","s__"
"ed041e7412f0a721aa2da4aa0a510b20","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Parafenestella","s__"
"edd704f553b7d65960a429237b52d9d7","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__Nectriopsis","s__"
"edee8bfb08aa5ea490b104dd8ed4619f","k__Fungi","p__","c__","o__","f__","g__","s__"
"edfc83251aff950b0c7ae97b0806b7bc","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Endoconidioma","s__Endoconidioma_euphorbiae"
"eedfee72a5006a7f2938500996de9772","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Magnaporthales","f__Magnaporthaceae","g__Utrechtiana","s__Utrechtiana_arundinacea"
"ef25a80cb22971013ef7e5e0b965f8ab","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Piskurozymaceae","g__Piskurozyma","s__Piskurozyma_silvicultrix"
"f0036d4d2005200f78227a87c79d5a1a","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Botryosphaeriales","f__Aplosporellaceae","g__Aplosporella","s__"
"f2b9b10e284fdf0ffadd07d15862e116","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"f2d9f6ebbb00da164f4e94033726879d","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__Coprinopsis_urticicola"
"f3b390f75f4a41c646d229242fd77f69","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__"
"f3edf0480c8c263accc1d2b352dd3232","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Westerdykella","s__Westerdykella_aquatica"
"f54ce6cb82bc5adfe497ed83886b5aa0","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideales_fam_Incertae_sedis","g__Dothideales_gen_Incertae_sedis","s__Dothideales_sp"
"f640805afe3112365e3df407daf99410","k__Fungi","p__Ascomycota","c__Arthoniomycetes","o__Lichenostigmatales","f__Phaeococcomycetaceae","g__Phaeococcomyces","s__Phaeococcomyces_mexicanus"
"f7ca7ee1700ba08435066e599cfc3c4a","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Ceratocystidaceae","g__Sporendocladia","s__Sporendocladia_bactrospora"
"f82ef888d38e6cc4df02b3b5862947d3","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Sebacinales","f__","g__","s__"
"f9a4defac1e01de66bb8e9e66ffdf532","k__Fungi","p__","c__","o__","f__","g__","s__"
"f9bbd1b3d57f8f4b5f62aef9924ee09c","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__","f__","g__","s__"
"fb38dee06d3469b64e9dc63b21a227dd","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Strophariaceae","g__Hypholoma","s__Hypholoma_fasciculare"
"fb60a6c2c34d88b54315cbd6a03913cd","k__Fungi","p__Mortierellomycota","c__Mortierellomycetes","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_rishikesha"
"fb8b371f6a7888cf04f63b2c26e72fdc","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Hydnaceae","g__Sistotrema","s__Sistotrema_raduloides"
"fbac82077878940973b8fcc649426f2e","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Debaryomycetaceae","g__Debaryomyces","s__Debaryomyces_prosopidis"
"fc18d476c0fd330cc3856629aeabb59b","k__Fungi","p__","c__","o__","f__","g__","s__"
"fd8f90290d451dca998b1aade01b355c","k__Fungi","p__","c__","o__","f__","g__","s__"
"fdcacd2383906a90dd450ab024f6bb47","k__Fungi","p__","c__","o__","f__","g__","s__"
"fe8f43ba1981920ebb3d5103a6ec0ab0","k__Fungi","p__","c__","o__","f__","g__","s__"
"ff07034ed8e16320eaf74eb1f6415849","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Phallales","f__Phallaceae","g__Phallus","s__Phallus_rugulosus"
"ffe7ab747e52f2e832dc026c2da7e1a6","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Papiliotrema","s__Papiliotrema_fusca"
"0061fb3ca83c06497dc26fe15c3535d3","k__Fungi","p__","c__","o__","f__","g__","s__"
"00f45cab2d20ef77b3c8358f73acd91e","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Gloeocystidiellaceae","g__Gloeocystidiellum","s__Gloeocystidiellum_bisporum"
"019a3f6d3e613a0ee22357b72396df5f","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodotorula","s__Rhodotorula_toruloides"
"01a7e1380de63332d107c2eb2cbb0e1b","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Apiotrichum","s__Apiotrichum_domesticum"
"024678b88a76482e3a0a142afd89e86e","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"032d56266d872e56b604217bebd7a659","k__Fungi","p__","c__","o__","f__","g__","s__"
"03bef3e039517b82b99fbfe86b06e17b","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Verrucariales","f__Verrucariaceae","g__","s__"
"0516aea840b95ade589133a811996011","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Myrmecridiales","f__Myrmecridiaceae","g__Myrmecridium","s__Myrmecridium_pulvericola"
"058cd2e5828a29fbd1850c5c8ca75e7d","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Onygenales","f__Onygenales_fam_Incertae_sedis","g__Diploospora","s__Diploospora_sp"
"065a00077f75e2e4256d71fe6977d0d4","k__Fungi","p__","c__","o__","f__","g__","s__"
"068e6cd6281661ad9eaf515f27b5d314","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"07ad1be3436280f54c143c0625628532","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Ganodermataceae","g__Ganoderma","s__"
"094767ad8bdfb35df378a92849998b15","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"097efca508d13777c8780ba3167922a3","k__Fungi","p__Chytridiomycota","c__Spizellomycetes","o__Spizellomycetales","f__Spizellomycetales_fam_Incertae_sedis","g__Spizellomycetales_gen_Incertae_sedis","s__Spizellomycetales_sp"
"09ae18162a76ba38cf4ad8d09bb72a56","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Phallales","f__Phallaceae","g__Phallus","s__Phallus_rugulosus"
"09e439ecd081e91f67db8473d45d4e46","k__Fungi","p__","c__","o__","f__","g__","s__"
"09fb4c3457a7bd8afebf1905d4050090","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Comoclathris","s__Comoclathris_sp"
"0a7226c4fea4bba79367e7056ea9faed","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pezizaceae","g__Chromelosporium","s__Chromelosporium_macrospermum"
"0b75bff8f14942cd53e065cfcd447b86","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Talaromyces","s__Talaromyces_diversiformis"
"0bcbfd22bda6f2ab868ab2b39c929262","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__"
"0d32b6840ee965999b300b5313de7dba","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"0e35c27d5235f17ed6f5d1b2aa83bf41","k__Fungi","p__","c__","o__","f__","g__","s__"
"0f7929712fc8754fe9d9e906568f2a29","k__Fungi","p__","c__","o__","f__","g__","s__"
"0fd84f90b95664e94bb460e27415863b","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Stachybotryaceae","g__Paramyrothecium","s__Paramyrothecium_roridum"
"11cb4ff087bf49e4784827b66469e475","k__Fungi","p__","c__","o__","f__","g__","s__"
"122a64448e64ee4e69dd7b2f774f9f94","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Brachyphoris","s__Brachyphoris_oviparasitica"
"135eedc09eddb88790e29eef4efb0438","k__Fungi","p__","c__","o__","f__","g__","s__"
"145d32e380a340a8fe632338d4d2d97b","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"14a50e341e325927977c82bbaa756c10","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Tympanidaceae","g__Capturomyces","s__Capturomyces_luteus"
"157d52b65f682e44b1033c64ab341701","k__Fungi","p__","c__","o__","f__","g__","s__"
"164c04d2565f34bf7579a087f975d488","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"1722d71879685786f332de0e42a3d662","k__Fungi","p__","c__","o__","f__","g__","s__"
"17ad50b878635d21e26299ba6fbc2e12","k__Fungi","p__","c__","o__","f__","g__","s__"
"1917f036b0bf7af9a7e9fdb9ab397516","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Roussoellaceae","g__Neoroussoella","s__Neoroussoella_solani"
"199c3f758e88967efa62b4a72911812b","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeosphaeria","s__Phaeosphaeria_caricis-sectae"
"1a1caa1d9de35add1ae98846c081a6f9","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriales_fam_Incertae_sedis","g__Sarcinomyces","s__Sarcinomyces_sp"
"1a23f298e063d4ce84260a20707b6cb4","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"1a4ee95364e2a0e45469e206228ca0c8","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","g__Spooneromyces","s__Spooneromyces_laeticolor"
"1ed8d396f51249118f4165b3d4433435","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__Neosetophoma_guiyangensis"
"1f28b14d7e6f13013e690b3fa2e989e9","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"2030cdcefa0e4668a5493939b5b13278","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__","f__","g__","s__"
"2124621245a3ac48813b44b4a1f771b7","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_fam_Incertae_sedis","g__Pleosporales_gen_Incertae_sedis","s__Pleosporales_sp"
"2130bf0e5e47a1349e955294144447c1","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia","s__Preussia_sp"
"213cf01b85cb47fd7ede77e9c6cdcdf1","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__","s__"
"21ec96c176f0e9d242d8643474c201a9","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales","f__Elsinoaceae","g__","s__"
"2317e67c488f4f9937cfe5bd8024618d","k__Fungi","p__","c__","o__","f__","g__","s__"
"232aeb5e085ed8473322dd18ad383ae2","k__Fungi","p__","c__","o__","f__","g__","s__"
"24f4e6dfd47c56f8917058e696f78f96","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"27799622002022c4d7f7a83579708089","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_poae"
"27f475fbaefbf7b2a0b8915596691793","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Microbotryomycetes_ord_Incertae_sedis","f__Colacogloeaceae","g__Colacogloea","s__Colacogloea_falcata"
"2852b66b4be92c1ce8c36f4686e51ea2","k__Fungi","p__","c__","o__","f__","g__","s__"
"2929e55ee56b69dfb9dc07a08d74bf61","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Acrospermales","f__Acrospermaceae","g__Acrospermum","s__Acrospermum_sp"
"2996e9d2d72e1a91de3344b971baab34","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Podosporaceae","g__Podospora","s__Podospora_intestinacea"
"2cfd463ea9f26f7edcc4f5ffb7c10060","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__","s__"
"2edaa61f299526674cbc7d0afae91127","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Tubeufiales","f__Tubeufiaceae","g__","s__"
"2f0faeb017dc5aa5931dc63bcf7a5b29","k__Fungi","p__","c__","o__","f__","g__","s__"
"2fe86ac40dce47663a10924afd8b5bcb","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellales_fam_Incertae_sedis","g__Tremellales_gen_Incertae_sedis","s__Tremellales_sp"
"2ff31f0b624e4dcdc97162c9fd6dd30c","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales","f__Myriangiales_fam_Incertae_sedis","g__Myriangiales_gen_Incertae_sedis","s__Myriangiales_sp"
"30b47324f48882bdc1dcb269e34218d5","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"30bd4a120ec7afd607d482c8bc369327","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__","s__"
"31d500fd508dd588bdd56894bd1fb281","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_mori"
"32b7096d33b9d75d9798e2582668e34c","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__Taphrina_inositophila"
"33cc1e2265276767d51f1d79555be3f1","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Paraophiobolus","s__Paraophiobolus_arundinis"
"358717d827e52a4abb3d8aa6b62edb8e","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Humicola","s__Humicola_phialophoroides"
"36b8aa267c68d8ca01a07e6c204c210f","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"36f318390ef486ecdb8127b9f5cba0ea","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiostomataceae","g__Lophiostomataceae_gen_Incertae_sedis","s__Lophiostomataceae_sp"
"3847eda932d93de919de051ca8e6e53e","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Trametes","s__Trametes_polyzona"
"3920c2eb6421a5d9a8142c4389f9194c","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lindgomycetaceae","g__Clohesyomyces","s__Clohesyomyces_aquaticus"
"3958d3a4b106ea50687f10eb324305b5","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Pyrenochaetopsis","s__Pyrenochaetopsis_confluens"
